Region,RegionCode,YearCode,avh,emp,rgdpo,avh_emp,productivity
Latin America and Caribbean,BLZ,2019,2080.0,0.158518478274345,2186.10034179688,329.71843481063763,6.630203564603208
Latin America and Caribbean,BOL,1960,2080.0,1.5467916727066,6939.78857421875,3217.326679229728,2.1570046396035325
Latin America and Caribbean,BOL,1970,2080.0,1.78012406826019,9393.6962890625,3702.6580619811953,2.537014256195232
Latin America and Caribbean,BOL,1980,2080.0,2.20312738418579,13809.7890625,4582.5049591064435,3.0135895510722617
Latin America and Caribbean,BOL,1990,2080.0,2.89039945602417,16027.400390625,6012.030868530273,2.6658879072826727
Latin America and Caribbean,BOL,2000,2080.0,3.6714963912963903,27483.783203125,7636.712493896492,3.5989024367607043
Latin America and Caribbean,BOL,2010,2080.0,4.44462585449219,52743.54296875,9244.821777343755,5.705198460181069
Latin America and Caribbean,BOL,2019,2080.0,5.543825626373289,98838.71875,11531.157302856442,8.571448307752783
Latin America and Caribbean,BRA,1960,2134.0,22.578441619873,166534.234375,48182.39441680898,3.4563295658237903
Latin America and Caribbean,BRA,1970,2145.0,29.1173305511475,354415.84375,62456.67403221139,5.674587211723981
Latin America and Caribbean,BRA,1980,1985.0,43.3106002807617,709288.0,85971.54155731197,8.25026499643677
Latin America and Caribbean,BRA,1990,1879.0,61.6319313049316,954536.3125,115806.39892196647,8.242517869355327
Latin America and Caribbean,BRA,2000,1837.92704997124,68.1304550170898,1653511.625,125218.80620275812,13.204978350636752
Latin America and Caribbean,BRA,2010,1761.34574713873,86.35382843017581,2938061.75,152098.94845463772,19.31677884595141
Latin America and Caribbean,BRA,2019,1707.79505786682,93.9568252563477,3080006.25,160459.001825647,19.194973263928823
Latin America and Caribbean,BRB,1960,2080.0,0.0775377079844475,2172.33081054688,161.27843260765079,13.46944396360551
Latin America and Caribbean,BRB,1970,2080.0,0.0796792358160019,3682.4213867187505,165.73281049728396,22.219024559286638
Latin America and Caribbean,BRB,1980,2080.0,0.0992999970912933,3225.43579101563,206.54399394989005,15.616216813344657
Latin America and Caribbean,BRB,1990,2080.0,0.105200000107288,4122.66845703125,218.81600022315905,18.84079981732028
Latin America and Caribbean,BRB,2000,2080.0,0.12899999320507,6402.2822265625,268.3199858665456,23.860623747001853
Latin America and Caribbean,BRB,2010,2080.0,0.127000004053116,4743.3994140625,264.1600084304813,17.95653869881979
Latin America and Caribbean,BRB,2019,2080.0,0.132258623838425,3502.85327148438,275.09793758392397,12.733113531306525
Latin America and Caribbean,CHL,1960,2408.38144329897,2.32403373718262,41015.7890625,5597.159726231378,7.327964730089332
Latin America and Caribbean,CHL,1970,2160.38969072165,2.69278645515442,66719.7578125,5817.468097030505,11.468865269163528
Latin America and Caribbean,CHL,1980,2317.76907216495,3.16192245483398,83429.40625,7328.606074398075,11.384075689571343
Latin America and Caribbean,CHL,1990,2408.38144329897,4.32258939743042,106362.65625,10410.4440917723,10.216918251745065
Latin America and Caribbean,CHL,2000,2263.0,5.53660535812378,179407.09375,12529.337925434114,14.31896041256976
Latin America and Caribbean,CHL,2010,2070.0,6.88919830322266,342190.875,14260.640487670906,23.995477292611262
Latin America and Caribbean,CHL,2019,1914.4,8.100071907043459,440685.28125,15506.777658843997,28.418881791257483
Latin America and Caribbean,COL,1960,2218.0,4.09365797042847,61966.63671875,9079.733378410347,6.824719860837911
Latin America and Caribbean,COL,1970,2170.0,5.53469944000244,103977.6953125,12010.297784805294,8.657378624204165
Latin America and Caribbean,COL,1980,2074.0,7.78116416931152,209882.25,16138.134487152092,13.005360078458367
Latin America and Caribbean,COL,1990,1969.0,10.5054531097412,252387.765625,20685.237173080423,12.201347439876354
Latin America and Caribbean,COL,2000,1956.0,14.2371225357056,307528.53125,27847.811679840153,11.043184821327591
Latin America and Caribbean,COL,2010,2045.43461211512,18.8913440704346,540653.1875,38641.00903104267,13.991694343842328
Latin America and Caribbean,COL,2019,1968.3672617957,21.1996078491211,707561.6875,41728.61405311713,16.956270979892395
Latin America and Caribbean,CRI,1960,2363.53946236309,0.363588720560074,6887.08935546875,859.3562891138412,8.014242105065223
Latin America and Caribbean,CRI,1970,2363.53946236309,0.509847640991211,12164.8115234375,1205.0450192754568,10.09490212303578
Latin America and Caribbean,CRI,1980,2363.53946236309,0.754510819911957,20815.8203125,1783.316097641841,11.672535418721164
Latin America and Caribbean,CRI,1990,2363.53946236309,1.08485734462738,26679.482421875,2564.1031450612472,10.404995787030916
Latin America and Caribbean,CRI,2000,2367.5843943198,1.49447655677795,41656.21875,3538.2993735042633,11.772949191900766
Latin America and Caribbean,CRI,2010,2249.26597942745,1.94077551364899,62817.0390625,4365.320336556508,14.390018193270077
Latin America and Caribbean,CRI,2019,2069.24545655368,2.25635552406311,93471.1015625,4668.953416537388,20.01971174769623
Latin America and Caribbean,CUW,1960,2080.0,0.0607287771999836,3784.6323242187505,126.31585657596588,29.96165665030888
Latin America and Caribbean,CUW,1970,2080.0,0.0607287771999836,3784.6323242187505,126.31585657596588,29.96165665030888
Latin America and Caribbean,CUW,1980,2080.0,0.0607287771999836,3784.6323242187505,126.31585657596588,29.96165665030888
Latin America and Caribbean,CUW,1990,2080.0,0.0607287771999836,3784.6323242187505,126.31585657596588,29.96165665030888
Latin America and Caribbean,CUW,2000,2080.0,0.0607287771999836,3784.6323242187505,126.31585657596588,29.96165665030888
Latin America and Caribbean,CUW,2010,2080.0,0.0607287771999836,3784.6323242187505,126.31585657596588,29.96165665030888
Latin America and Caribbean,CUW,2019,2080.0,0.0609506294131279,3457.22778320313,126.77730917930603,27.270083310519233
Latin America and Caribbean,CYM,1960,2080.0,0.0270085502415895,338.800201416016,56.177784502506164,6.030857293792027
Latin America and Caribbean,CYM,1970,2080.0,0.0270085502415895,338.800201416016,56.177784502506164,6.030857293792027
Latin America and Caribbean,CYM,1980,2080.0,0.0270085502415895,835.8911743164061,56.177784502506164,14.879390166750273
Latin America and Caribbean,CYM,1990,2080.0,0.0270085502415895,2370.169921875,56.177784502506164,42.19051966652874
Latin America and Caribbean,CYM,2000,2080.0,0.0270085502415895,3525.33813476563,56.177784502506164,62.7532425136552
Latin America and Caribbean,CYM,2010,2080.0,0.0367122404277325,3772.89721679688,76.3614600896836,49.408395444059835
Latin America and Caribbean,CYM,2019,2080.0,0.0450873374938965,3998.2895507812495,93.78166198730472,42.634023177393686
Latin America and Caribbean,DMA,1960,2080.0,0.0239872168749571,342.699920654297,49.893411099910765,6.868640830510582
Latin America and Caribbean,DMA,1970,2080.0,0.0239872168749571,342.699920654297,49.893411099910765,6.868640830510582
Latin America and Caribbean,DMA,1980,2080.0,0.0239872168749571,457.901733398438,49.893411099910765,9.177599272206445
Latin America and Caribbean,DMA,1990,2080.0,0.0239872168749571,677.849731445313,49.893411099910765,13.585956872901106
Latin America and Caribbean,DMA,2000,2080.0,0.0246719904243946,651.1331176757809,51.31774008274077,12.688265629506366
Latin America and Caribbean,DMA,2010,2080.0,0.0246719904243946,710.750183105469,51.31774008274077,13.849989924722136
Latin America and Caribbean,DMA,2019,2080.0,0.0246719904243946,741.2495117187501,51.31774008274077,14.44431322430833
Latin America and Caribbean,DOM,1960,2171.70245935725,0.744943141937256,10632.15625,1617.7948534264558,6.572005237549937
Latin America and Caribbean,DOM,1970,2171.70245935725,1.11722826957703,13962.48828125,2426.2873807038804,5.7546720937894005
Latin America and Caribbean,DOM,1980,2171.70245935725,1.56915009021759,23781.6484375,3407.7271100261914,6.978742038213622
Latin America and Caribbean,DOM,1990,2171.70245935725,2.10593771934509,36449.8984375,4573.470124354931,7.96985602756968
Latin America and Caribbean,DOM,2000,2206.56689528768,2.99944281578064,71085.3671875,6618.471221610023,10.740451201993384
Latin America and Caribbean,DOM,2010,2114.7668591412,3.8970165252685502,126965.6953125,8241.281397163524,15.40606238202216
Latin America and Caribbean,DOM,2019,2142.10201024009,5.1266794204711905,192491.171875,10981.870292447837,17.528086450572538
Latin America and Caribbean,ECU,1960,1800.22634179496,1.31365501880646,19697.123046875,2364.876368886543,8.329028657066338
Latin America and Caribbean,ECU,1970,1800.22634179496,1.65749907493591,31611.890625,2983.8734962004037,10.594246259184198
Latin America and Caribbean,ECU,1980,1800.22634179496,2.37348961830139,63243.453125,4272.818532843027,14.80134310382692
Latin America and Caribbean,ECU,1990,1800.22634179496,3.33644104003906,63280.29296875,6006.349048124089,10.535567024449534
Latin America and Caribbean,ECU,2000,1800.22634179496,4.59304237365723,69892.078125,8268.515870038194,8.452796030574365
Latin America and Caribbean,ECU,2010,1719.4629336059,6.73341846466064,148754.921875,11577.863466441519,12.848218698222405
Latin America and Caribbean,ECU,2019,1551.64280948966,8.246670722961431,195225.90625,12795.887329512001,15.256926012449139
Latin America and Caribbean,GRD,1960,2080.0,0.0281515289098024,211.115539550781,58.55518013238899,3.605411836723312
Latin America and Caribbean,GRD,1970,2080.0,0.0281515289098024,211.115539550781,58.55518013238899,3.605411836723312
Latin America and Caribbean,GRD,1980,2080.0,0.0281515289098024,354.265625,58.55518013238899,6.050115877007487
Latin America and Caribbean,GRD,1990,2080.0,0.0281515289098024,531.15478515625,58.55518013238899,9.071012743114235
Latin America and Caribbean,GRD,2000,2080.0,0.0380462221801281,813.584167480469,79.13614213466644,10.280816647543773
Latin America and Caribbean,GRD,2010,2080.0,0.0546412616968155,1120.14587402344,113.65382432937623,9.855769312057497
Latin America and Caribbean,GRD,2019,2080.0,0.0635957643389702,1721.47607421875,132.279189825058,13.013959916865518
Latin America and Caribbean,GTM,1960,2080.0,1.39788198471069,10406.4619140625,2907.5945281982354,3.579062284351982
Latin America and Caribbean,GTM,1970,2080.0,1.76396226882935,17158.181640625,3669.0415191650477,4.6764751914090175
Latin America and Caribbean,GTM,1980,2080.0,2.62447905540466,29461.923828125,5458.916435241693,5.397027812685427
Latin America and Caribbean,GTM,1990,2080.0,3.11910915374756,37127.8046875,6487.747039794925,5.7227577554678515
Latin America and Caribbean,GTM,2000,2080.0,3.9471406936645503,62939.93359375,8210.052642822264,7.666203413296745
Latin America and Caribbean,GTM,2010,2080.0,5.21325063705444,101552.21875,10843.561325073235,9.365209058686643
Latin America and Caribbean,GTM,2019,2080.0,7.09337329864502,136601.4375,14754.216461181642,9.258467764750403
Latin America and Caribbean,GUY,1960,2080.0,0.231276720762253,2695.67431640625,481.05557918548624,5.603665008875923
Latin America and Caribbean,GUY,1970,2080.0,0.231276720762253,2695.67431640625,481.05557918548624,5.603665008875923
Latin America and Caribbean,GUY,1980,2080.0,0.231276720762253,3356.83325195313,481.05557918548624,6.978057000475607
Latin America and Caribbean,GUY,1990,2080.0,0.241203814744949,2320.17407226563,501.70393466949395,4.6245881523613805
Latin America and Caribbean,GUY,2000,2080.0,0.239744395017624,3499.05834960938,498.66834163665794,7.016804672470827
Latin America and Caribbean,GUY,2010,2080.0,0.243002712726593,6782.47119140625,505.4456424713134,13.418794468667695
Latin America and Caribbean,GUY,2019,2080.0,0.257115542888641,10180.798828125,534.8003292083733,19.03663530498365
Latin America and Caribbean,HND,1960,2080.0,0.763342559337616,4307.181640625,1587.7525234222412,2.7127537680376674
Latin America and Caribbean,HND,1970,2080.0,0.763342559337616,6634.154296875,1587.7525234222412,4.1783301862281075
Latin America and Caribbean,HND,1980,2080.0,1.03354609012604,11269.1748046875,2149.775867462163,5.242023122155008
Latin America and Caribbean,HND,1990,2080.0,1.44370949268341,16122.228515625,3002.915744781493,5.368858098547196
Latin America and Caribbean,HND,2000,2080.0,2.29565191268921,23282.75390625,4774.9559783935565,4.876014357326712
Latin America and Caribbean,HND,2010,2080.0,3.10660004615784,34198.73828125,6461.728096008307,5.292506551362949
Latin America and Caribbean,HND,2019,2080.0,3.83340001106262,52897.484375,7973.472023010249,6.634184483540641
Latin America and Caribbean,HTI,1960,2080.0,1.92860007286072,5630.63720703125,4011.4881515502975,1.4036280288788112
Latin America and Caribbean,HTI,1970,2080.0,1.92860007286072,6347.400390625,4011.4881515502975,1.5823056558628885
Latin America and Caribbean,HTI,1980,2080.0,1.95360004901886,11028.150390625,4063.488101959229,2.713961531056958
Latin America and Caribbean,HTI,1990,2080.0,2.33949995040894,10491.9169921875,4866.159896850595,2.1560978707210023
Latin America and Caribbean,HTI,2000,2080.0,2.98565459251404,18411.62890625,6210.161552429203,2.964758444818235
Latin America and Caribbean,HTI,2010,2080.0,3.7120659351348895,18171.572265625,7721.09714508057,2.35349613198467
Latin America and Caribbean,HTI,2019,2080.0,4.53467750549316,17496.078125,9432.129211425772,1.8549447036630737
Latin America and Caribbean,JAM,1960,1938.222785563,0.555037558078766,8694.3994140625,1075.786441911511,8.081900900901722
Latin America and Caribbean,JAM,1970,1938.222785563,0.614288628101349,13435.8515625,1190.6282158982704,11.28467424431338
Latin America and Caribbean,JAM,1980,1938.222785563,0.698499977588654,10281.5419921875,1353.848572277574,7.594307223658627
Latin America and Caribbean,JAM,1990,1938.222785563,0.896300077438354,12782.9365234375,1737.229232792899,7.358232455533056
Latin America and Caribbean,JAM,2000,1963.44926830631,0.933499991893768,15563.55859375,1832.879876047765,8.491314022886032
Latin America and Caribbean,JAM,2010,1963.44926830631,1.0949000120163,21168.037109375,2149.7806274619743,9.846603341274841
Latin America and Caribbean,JAM,2019,1963.44926830631,1.24489998817444,24862.392578125,2444.297970895638,10.17158827367309
Latin America and Caribbean,KNA,1960,2080.0,0.0147000001743436,199.412322998047,30.576000362634687,6.521857686845734
Latin America and Caribbean,KNA,1970,2080.0,0.0147000001743436,199.412322998047,30.576000362634687,6.521857686845734
Latin America and Caribbean,KNA,1980,2080.0,0.0147000001743436,360.545471191406,30.576000362634687,11.791780053483045
Latin America and Caribbean,KNA,1990,2080.0,0.0164597518742085,511.904144287109,34.236283898353676,14.952094269545562
Latin America and Caribbean,KNA,2000,2080.0,0.0162530187517405,817.1528930664061,33.80627900362024,24.171630748799625
Latin America and Caribbean,KNA,2010,2080.0,0.0162530187517405,997.259948730469,33.80627900362024,29.49925215442003
Latin America and Caribbean,KNA,2019,2080.0,0.0162530187517405,1210.34387207031,33.80627900362024,35.80233932106805
Latin America and Caribbean,LCA,1960,2080.0,0.0313670635223389,529.614501953125,65.24349212646491,8.11750696799836
Latin America and Caribbean,LCA,1970,2080.0,0.0313670635223389,529.614501953125,65.24349212646491,8.11750696799836
Latin America and Caribbean,LCA,1980,2080.0,0.0355307422578335,977.674011230469,73.90394389629368,13.228982916018637
Latin America and Caribbean,LCA,1990,2080.0,0.0494254752993584,1399.00549316406,102.80498862266548,13.608342473524873
Latin America and Caribbean,LCA,2000,2080.0,0.0635000020265579,1485.01733398438,132.08000421524042,11.243316827612784
Latin America and Caribbean,LCA,2010,2080.0,0.0703272372484207,1918.45812988281,146.28065347671506,13.11491358758655
Latin America and Caribbean,LCA,2019,2080.0,0.0837000012397766,2602.84326171875,174.09600257873532,14.95062048045364
Latin America and Caribbean,MEX,1960,2270.62007874016,8.9782829284668,251277.75,20386.26948998672,12.325832841728204
Latin America and Caribbean,MEX,1970,2181.90748031496,12.0243339538574,472672.96875,26235.984199726623,18.016208774623564
Latin America and Caribbean,MEX,1980,2166.06594488189,20.2423763275146,957099.0625,43846.32200651272,21.828491392227544
Latin America and Caribbean,MEX,1990,2175.57086614173,28.222749710083,1039261.5,61400.592031666536,16.9259198586231
Latin America and Caribbean,MEX,2000,2174.0,37.8793334960938,1468331.25,82349.67102050791,17.830444636923136
Latin America and Caribbean,MEX,2010,2150.0,46.121620178222706,1924805.0,99161.48338317881,19.410812891555764
Latin America and Caribbean,MEX,2019,2137.0,54.993595123291,2389933.25,117521.31277847287,20.33616876374597
Latin America and Caribbean,NIC,1960,2080.0,0.818002700805664,8489.865234375,1701.445617675781,4.9897952342269845
Latin America and Caribbean,NIC,1970,2080.0,0.818002700805664,16988.97265625,1701.445617675781,9.9850224301952
Latin America and Caribbean,NIC,1980,2080.0,0.818002700805664,18551.23828125,1701.445617675781,10.903221406859583
Latin America and Caribbean,NIC,1990,2080.0,1.1224000453949,14762.478515625,2334.5920944213917,6.323365246931393
Latin America and Caribbean,NIC,2000,2080.0,1.63709998130798,20443.173828125,3405.1679611205986,6.003572822703702
Latin America and Caribbean,NIC,2010,2080.0,2.16139316558838,26009.462890625,4495.69778442383,5.785411773171132
Latin America and Caribbean,NIC,2019,2080.0,2.66245698928833,32881.3046875,5537.910537719727,5.937492934120078
Latin America and Caribbean,PAN,1960,2080.0,0.434300005435944,3288.41918945313,903.3440113067635,3.64027341554648
Latin America and Caribbean,PAN,1970,2080.0,0.434300005435944,8085.426757812499,903.3440113067635,8.950551126271646
Latin America and Caribbean,PAN,1980,2080.0,0.538357496261597,13401.66015625,1119.7835922241218,11.968080483865219
Latin America and Caribbean,PAN,1990,2080.0,0.700614154338837,17174.62109375,1457.277441024781,11.785416153613502
Latin America and Caribbean,PAN,2000,2080.0,0.940100014209747,30390.416015625,1955.4080295562737,15.541726103334694
Latin America and Caribbean,PAN,2010,2080.0,1.45529997348785,59490.98828125,3027.023944854728,19.65329292567095
Latin America and Caribbean,PAN,2019,2080.0,1.91989994049072,126859.3046875,3993.3918762206977,31.767306745652583
Latin America and Caribbean,PER,1960,2390.28171637327,3.23737955093384,29418.046875,7738.249149557864,3.8016412119117207
Latin America and Caribbean,PER,1970,2277.46758413762,3.9642775058746302,51450.26171875,9028.513514155404,5.6986414915460255
Latin America and Caribbean,PER,1980,2194.4640322643,5.42591142654419,75026.3046875,11906.967467803104,6.301042216699928
Latin America and Caribbean,PER,1990,2124.67849357041,7.7232780456543,81681.8671875,16409.4827634662,4.97772345203684
Latin America and Caribbean,PER,2000,2101.23468405172,11.3204851150513,138687.640625,23786.995964037014,5.830397450551491
Latin America and Caribbean,PER,2010,2132.4568509245,14.2233390808105,293577.75,30330.656865896533,9.679241412344606
Latin America and Caribbean,PER,2019,2139.60175949709,16.8904037475586,397836.4375,36138.73757689262,11.00858702254114
Latin America and Caribbean,PRY,1960,2080.0,0.674329400062561,4475.6767578125,1402.605152130127,3.1909741319681593
Latin America and Caribbean,PRY,1970,2080.0,0.872401535511017,7013.05810546875,1814.5951938629153,3.8648058416485345
Latin America and Caribbean,PRY,1980,2080.0,1.18152570724487,14792.0341796875,2457.5734710693296,6.018959088637643
Latin America and Caribbean,PRY,1990,2080.0,1.54372489452362,22103.099609375,3210.9477806091295,6.883668349530728
Latin America and Caribbean,PRY,2000,2080.0,2.01194500923157,27729.88671875,4184.845619201666,6.626262768574954
Latin America and Caribbean,PRY,2010,2080.0,2.67705368995667,65608.90625,5568.271675109873,11.782633836504646
Latin America and Caribbean,PRY,2019,2080.0,3.35827970504761,86793.1328125,6985.221786499029,12.42525083172777
Latin America and Caribbean,SLV,1960,2080.0,1.38700008392334,1959.79260253906,2884.9601745605473,0.6793135724438851
Latin America and Caribbean,SLV,1970,2080.0,1.38700008392334,3488.19213867188,2884.9601745605473,1.2090954216389556
Latin America and Caribbean,SLV,1980,2080.0,1.38700008392334,4868.04443359375,2884.9601745605473,1.6873870483620375
Latin America and Caribbean,SLV,1990,2080.0,1.65704011917114,5525.17138671875,3446.643447875971,1.603058590270976
Latin America and Caribbean,SLV,2000,2080.0,2.19889998435974,13678.3046875,4573.711967468259,2.990635349315955
Latin America and Caribbean,SLV,2010,2080.0,2.48026323318481,37401.50390625,5158.947525024405,7.249832204112808
Latin America and Caribbean,SLV,2019,2080.0,3.00761151313782,52365.02734375,6255.831947326666,8.370593677173089
Latin America and Caribbean,SUR,1960,2080.0,0.0907518640160561,1805.95568847656,188.7638771533967,9.567273758680914
Latin America and Caribbean,SUR,1970,2080.0,0.0907518640160561,1805.95568847656,188.7638771533967,9.567273758680914
Latin America and Caribbean,SUR,1980,2080.0,0.0907518640160561,2344.29150390625,188.7638771533967,12.41917436354197
Latin America and Caribbean,SUR,1990,2080.0,0.0920026898384094,2845.25610351563,191.36559486389154,14.868169513643837
Latin America and Caribbean,SUR,2000,2080.0,0.137329339981079,3533.99658203125,285.6450271606443,12.371987067864342
Latin America and Caribbean,SUR,2010,2080.0,0.209520190954208,7048.52685546875,435.8019971847527,16.173691036300177
Latin America and Caribbean,SUR,2019,2080.0,0.220865160226822,8415.0068359375,459.3995332717898,18.31740397297926
Latin America and Caribbean,SXM,1960,2080.0,,1300.73217773438,,
Latin America and Caribbean,SXM,1970,2080.0,,1300.73217773438,,
Latin America and Caribbean,SXM,1980,2080.0,,1300.73217773438,,
Latin America and Caribbean,SXM,1990,2080.0,,1300.73217773438,,
Latin America and Caribbean,SXM,2000,2080.0,,1300.73217773438,,
Latin America and Caribbean,SXM,2010,2080.0,,1300.73217773438,,
Latin America and Caribbean,SXM,2019,2080.0,,1313.41198730469,,
Latin America and Caribbean,TCA,1960,2080.0,,56.3161849975586,,
Latin America and Caribbean,TCA,1970,2080.0,,56.3161849975586,,
Latin America and Caribbean,TCA,1980,2080.0,,153.888977050781,,
Latin America and Caribbean,TCA,1990,2080.0,,419.77099609375,,
Latin America and Caribbean,TCA,2000,2080.0,,581.45751953125,,
Latin America and Caribbean,TCA,2010,2080.0,,273.408081054688,,
Latin America and Caribbean,TCA,2019,2080.0,,607.814819335938,,
Latin America and Caribbean,TTO,1960,1663.8953375785,0.259086072444916,9099.490234375,431.0921079726212,21.107995405364534
Latin America and Caribbean,TTO,1970,1663.8953375785,0.317200005054474,15701.564453125,527.7876094900159,29.749778454058276
Latin America and Caribbean,TTO,1980,1663.8953375785,0.387899994850159,25498.681640625,645.4249928779037,39.50680857109082
Latin America and Caribbean,TTO,1990,1663.8953375785,0.374099999666214,14884.720703125,622.4632452327319,23.912609808085573
Latin America and Caribbean,TTO,2000,1663.8953375785,0.503100037574768,18501.55859375,837.1058068562245,22.101816093276366
Latin America and Caribbean,TTO,2010,1663.8953375785,0.582300007343292,42358.78125,968.8862672904298,43.71904389610126
Latin America and Caribbean,TTO,2019,1663.8953375785,0.613717019557953,39959.9296875,1021.160887435051,39.13186470338796
Latin America and Caribbean,URY,1960,1788.0,0.945404708385468,18814.763671875,1690.3836185932166,11.1304697140482
Latin America and Caribbean,URY,1970,1788.0,1.02847027778625,23006.732421875,1838.904856681815,12.511105367022175
Latin America and Caribbean,URY,1980,1788.0,1.06901025772095,29880.966796875,1911.3903408050585,15.633105472474783
Latin America and Caribbean,URY,1990,1788.0,1.2636855840683,30051.806640625,2259.46982431412,13.300379725030169
Latin America and Caribbean,URY,2000,1704.07686449945,1.39331030845642,39231.90625,2374.307861709178,16.52351276037067
Latin America and Caribbean,URY,2010,1597.60669198219,1.603875041008,59497.0,2562.3614986175903,23.21959646681352
Latin America and Caribbean,URY,2019,1532.51374047687,1.63537883758545,71128.6875,2506.2405394847938,28.380630821103022
Latin America and Caribbean,VCT,1960,2080.0,0.0263440385460854,374.53536987304705,54.79560017585763,6.835135826070638
Latin America and Caribbean,VCT,1970,2080.0,0.0263440385460854,374.53536987304705,54.79560017585763,6.835135826070638
Latin America and Caribbean,VCT,1980,2080.0,0.0263440385460854,484.270538330078,54.79560017585763,8.837763192225104
Latin America and Caribbean,VCT,1990,2080.0,0.0327718779444695,712.927185058594,68.16550612449656,10.458767573096479
Latin America and Caribbean,VCT,2000,2080.0,0.0343580208718777,938.1950073242191,71.46468341350561,13.12809296160565
Latin America and Caribbean,VCT,2010,2080.0,0.0375260673463345,1102.8134765625,78.05422008037576,14.12881296394847
Latin America and Caribbean,VCT,2019,2080.0,0.0404665768146515,1227.01184082031,84.17047977447513,14.577698073100493
Latin America and Caribbean,VEN,1960,2024.0,2.34609985351563,61236.453125,4748.506103515635,12.895940700099887
Latin America and Caribbean,VEN,1970,1951.0,3.08286809921265,116961.9765625,6014.675661563881,19.446098699873804
Latin America and Caribbean,VEN,1980,1997.0,4.6350998878479,180441.125,9256.294476032257,19.493883374953594
Latin America and Caribbean,VEN,1990,1889.0,6.40450000762939,166752.078125,12098.100514411917,13.783327219537963
Latin America and Caribbean,VEN,2000,1898.51177944182,8.835200309753422,209675.8125,16773.731861794888,12.500248258860832
Latin America and Caribbean,VEN,2010,1898.51177944182,12.0097999572754,540265.25,22800.746687627212,23.69506829761738
Latin America and Caribbean,VEN,2019,1898.51177944182,11.6943998336792,7159.83251953125,22201.95583774242,0.32248656703297407
Latin America and Caribbean,VGB,1960,2080.0,0.0098137119784951,76.3560791015625,20.41252091526981,3.7406491544336156
Latin America and Caribbean,VGB,1970,2080.0,0.0098137119784951,76.3560791015625,20.41252091526981,3.7406491544336156
Latin America and Caribbean,VGB,1980,2080.0,0.0098137119784951,118.970695495605,20.41252091526981,5.828319588229187
Latin America and Caribbean,VGB,1990,2080.0,0.0098137119784951,200.246231079102,20.41252091526981,9.809970650381826
Latin America and Caribbean,VGB,2000,2080.0,0.0098137119784951,978.906616210938,20.41252091526981,47.95618435734981
Latin America and Caribbean,VGB,2010,2080.0,0.0129240173846483,827.563354492188,26.881956160068466,30.78508682792526
Latin America and Caribbean,VGB,2019,2080.0,0.0139637412503362,1120.92297363281,29.044581800699294,38.593186891946296
Middle East and North Africa,ARE,1960,2080.0,0.10193782299757,70514.90625,212.0306718349456,332.5693666852692
Middle East and North Africa,ARE,1970,2080.0,0.10193782299757,70514.90625,212.0306718349456,332.5693666852692
Middle East and North Africa,ARE,1980,2080.0,0.553300023078918,307846.3125,1150.8640480041495,267.4914669841959
Middle East and North Africa,ARE,1990,2080.0,0.948941946029663,264779.5625,1973.799247741699,134.14715949605548
Middle East and North Africa,ARE,2000,2080.0,1.77899992465973,347811.875,3700.319843292238,93.99508413590156
Middle East and North Africa,ARE,2010,2080.0,5.27298212051392,618776.8125,10967.802810668953,56.41757270636591
Middle East and North Africa,ARE,2019,2080.0,5.80883407592773,645700.0625,12082.374877929678,53.441485554257284
Middle East and North Africa,BHR,1960,2080.0,0.0503014251589775,4635.01416015625,104.6269643306732,44.30037887276651
Middle East and North Africa,BHR,1970,2080.0,0.0503014251589775,4635.01416015625,104.6269643306732,44.30037887276651
Middle East and North Africa,BHR,1980,2080.0,0.119362115859985,9491.74609375,248.27320098876882,38.23105375831272
Middle East and North Africa,BHR,1990,2080.0,0.177202641963959,7896.643554687501,368.5814952850347,21.42441673199247
Middle East and North Africa,BHR,2000,2080.0,0.247978821396828,18456.044921875,515.7959485054023,35.781678734302226
Middle East and North Africa,BHR,2010,2080.0,0.591442465782166,57749.60546875,1230.2003288269052,46.94325315602776
Middle East and North Africa,BHR,2019,2080.0,0.743663609027863,77062.1015625,1546.820306777955,49.81968572873294
Middle East and North Africa,DJI,1960,2080.0,0.10603690892458,1459.86950683594,220.55677056312638,6.61901923531341
Middle East and North Africa,DJI,1970,2080.0,0.10603690892458,1459.86950683594,220.55677056312638,6.61901923531341
Middle East and North Africa,DJI,1980,2080.0,0.10603690892458,1832.6328125,220.55677056312638,8.309120630579216
Middle East and North Africa,DJI,1990,2080.0,0.183722391724586,1665.46923828125,382.14257478713887,4.3582404792477
Middle East and North Africa,DJI,2000,2080.0,0.235116302967072,2082.98608398438,489.04191017150976,4.259320194569551
Middle East and North Africa,DJI,2010,2080.0,0.307645201683044,2564.7841796875,639.9020195007315,4.00808889724807
Middle East and North Africa,DJI,2019,2080.0,0.372467875480652,5964.0009765625,774.7331809997562,7.698135464994853
Middle East and North Africa,DZA,1960,2080.0,1.9581116437912,122690.28125,4072.872219085696,30.123773752357565
Middle East and North Africa,DZA,1970,2080.0,2.09037041664124,112505.859375,4347.970466613779,25.875488400596275
Middle East and North Africa,DZA,1980,2080.0,3.32509708404541,235488.515625,6916.201934814453,34.04882012475792
Middle East and North Africa,DZA,1990,2080.0,4.82034921646118,250353.3125,10026.326370239254,24.969595368759766
Middle East and North Africa,DZA,2000,2080.0,6.3478832244873,301165.65625,13203.597106933585,22.809364282393116
